# mode	english	candidate	weight	comment
jp	by-sheer-strength	力づくで	899	~(ちからずくで,ちからづくで)
jp	by-sheer-strength	力尽くで	899	~(ちからずくで,ちからづくで)
jp	by-sheer-strength	力尽で	899	~(ちからずくで,ちからづくで)
jp	encourage	力づける	899	~(ちからづける)
jp	encourage	力付ける	899	~(ちからづける)
jp	encourage	力尽ける	899	~(ちからづける)
jp	to-encourage	力づける	899	~(ちからづける)
jp	to-encourage	力付ける	899	~(ちからづける)
jp	to-encourage	力尽ける	899	~(ちからづける)
jp	give	力づける	898	~(ちからづける)
jp	give	力付ける	898	~(ちからづける)
jp	give	力尽ける	898	~(ちからづける)
jp	charge	力づける	898	~(ちからづける)
jp	charge	力付ける	898	~(ちからづける)
jp	charge	力尽ける	898	~(ちからづける)
jp	to-give-a-charge	力づける	898	~(ちからづける)
jp	to-give-a-charge	力付ける	898	~(ちからづける)
jp	to-give-a-charge	力尽ける	898	~(ちからづける)
jp	set	違い棚	899	~(ちがいだな)
jp	set	違棚	899	~(ちがいだな)
jp	staggered	違い棚	899	~(ちがいだな)
jp	staggered	違棚	899	~(ちがいだな)
jp	shelves	違い棚	899	~(ちがいだな)
jp	shelves	違棚	899	~(ちがいだな)
jp	set-of-staggered-shelves	違い棚	899	~(ちがいだな)
jp	set-of-staggered-shelves	違棚	899	~(ちがいだな)
jp	slow	遅々	899	~(ちち)
jp	slow	遅遅	899	~(ちち)
jp	tardy	遅々	898	~(ちち)
jp	tardy	遅遅	898	~(ちち)
jp	pieces	千々に	899	~(ちぢに)
jp	pieces	千千に	899	~(ちぢに)
jp	in-pieces	千々に	899	~(ちぢに)
jp	in-pieces	千千に	899	~(ちぢに)
jp	vagina	膣	899	~(ちつ)
jp	vagina	腟	899	~(ちつ)
jp	suckling	乳飲み子	899	~(ちのみご)
jp	suckling	乳呑み児	899	~(ちのみご)
jp	suckling	乳飲み児	899	~(ちのみご)
jp	suckling	乳呑み子	899	~(ちのみご)
jp	child	乳飲み子	899	~(ちのみご)
jp	child	乳呑み児	899	~(ちのみご)
jp	child	乳飲み児	899	~(ちのみご)
jp	child	乳呑み子	899	~(ちのみご)
jp	suckling-child	乳飲み子	899	~(ちのみご)
jp	suckling-child	乳呑み児	899	~(ちのみご)
jp	suckling-child	乳飲み児	899	~(ちのみご)
jp	suckling-child	乳呑み子	899	~(ちのみご)
jp	breast	乳飲み子	898	~(ちのみご)
jp	breast	乳呑み児	898	~(ちのみご)
jp	breast	乳飲み児	898	~(ちのみご)
jp	breast	乳呑み子	898	~(ちのみご)
jp	child-at-the-breast	乳飲み子	898	~(ちのみご)
jp	child-at-the-breast	乳呑み児	898	~(ちのみご)
jp	child-at-the-breast	乳飲み児	898	~(ちのみご)
jp	child-at-the-breast	乳呑み子	898	~(ちのみご)
jp	infant	乳飲み子	897	~(ちのみご)
jp	infant	乳呑み児	897	~(ちのみご)
jp	infant	乳飲み児	897	~(ちのみご)
jp	infant	乳呑み子	897	~(ちのみご)
jp	arrival	着	899	~(ちゃく)
jp	counter	着	898	~(ちゃく)
jp	items	着	898	~(ちゃく)
jp	suits	着	898	~(ちゃく)
jp	clothing	着	898	~(ちゃく)
jp	nth	着	897	~(ちゃく)
jp	place	着	897	~(ちゃく)
jp	nth-place	着	897	~(ちゃく)
jp	moves	着	896	~(ちゃく)
jp	counter-for-moves	着	896	~(ちゃく)
jp	steadily	着々	899	~(ちゃくちゃく)
jp	steadily	着着	899	~(ちゃくちゃく)
jp	teaspoon	茶さじ	899	~(ちゃさじ)
jp	teaspoon	茶匙	899	~(ちゃさじ)
jp	interruption	茶々	899	~(ちゃちゃ,チャチャ)
jp	interruption	茶茶	899	~(ちゃちゃ,チャチャ)
jp	interrupt	茶々を入れる	899	~(ちゃちゃをいれる,チャチャをいれる)
jp	interrupt	チャチャを入れる	899	~(ちゃちゃをいれる,チャチャをいれる)
jp	interrupt	ちゃちゃを入れる	899	~(ちゃちゃをいれる,チャチャをいれる)
jp	interrupt	茶々をいれる	899	~(ちゃちゃをいれる,チャチャをいれる)
jp	to-interrupt	茶々を入れる	899	~(ちゃちゃをいれる,チャチャをいれる)
jp	to-interrupt	チャチャを入れる	899	~(ちゃちゃをいれる,チャチャをいれる)
jp	to-interrupt	ちゃちゃを入れる	899	~(ちゃちゃをいれる,チャチャをいれる)
jp	to-interrupt	茶々をいれる	899	~(ちゃちゃをいれる,チャチャをいれる)
jp	make	茶々を入れる	898	~(ちゃちゃをいれる,チャチャをいれる)
jp	make	チャチャを入れる	898	~(ちゃちゃをいれる,チャチャをいれる)
jp	make	ちゃちゃを入れる	898	~(ちゃちゃをいれる,チャチャをいれる)
jp	make	茶々をいれる	898	~(ちゃちゃをいれる,チャチャをいれる)
jp	teasing	茶々を入れる	898	~(ちゃちゃをいれる,チャチャをいれる)
jp	teasing	チャチャを入れる	898	~(ちゃちゃをいれる,チャチャをいれる)
jp	teasing	ちゃちゃを入れる	898	~(ちゃちゃをいれる,チャチャをいれる)
jp	teasing	茶々をいれる	898	~(ちゃちゃをいれる,チャチャをいれる)
jp	remarks	茶々を入れる	898	~(ちゃちゃをいれる,チャチャをいれる)
jp	remarks	チャチャを入れる	898	~(ちゃちゃをいれる,チャチャをいれる)
jp	remarks	ちゃちゃを入れる	898	~(ちゃちゃをいれる,チャチャをいれる)
jp	remarks	茶々をいれる	898	~(ちゃちゃをいれる,チャチャをいれる)
jp	to-make-teasing-remarks	茶々を入れる	898	~(ちゃちゃをいれる,チャチャをいれる)
jp	to-make-teasing-remarks	チャチャを入れる	898	~(ちゃちゃをいれる,チャチャをいれる)
jp	to-make-teasing-remarks	ちゃちゃを入れる	898	~(ちゃちゃをいれる,チャチャをいれる)
jp	to-make-teasing-remarks	茶々をいれる	898	~(ちゃちゃをいれる,チャチャをいれる)
jp	chazuke	茶漬け	899	~(ちゃづけ)
jp	chazuke	茶漬	899	~(ちゃづけ)
jp	chazuke	茶づけ	899	~(ちゃづけ)
jp	simple	茶漬け	898	~(ちゃづけ)
jp	simple	茶漬	898	~(ちゃづけ)
jp	simple	茶づけ	898	~(ちゃづけ)
jp	meal	茶漬け	898	~(ちゃづけ)
jp	meal	茶漬	898	~(ちゃづけ)
jp	meal	茶づけ	898	~(ちゃづけ)
jp	simple-meal	茶漬け	898	~(ちゃづけ)
jp	simple-meal	茶漬	898	~(ちゃづけ)
jp	simple-meal	茶づけ	898	~(ちゃづけ)
jp	rice	茶碗	899	~(ちゃわん)
jp	rice	茶わん	899	~(ちゃわん)
jp	bowl	茶碗	899	~(ちゃわん)
jp	bowl	茶わん	899	~(ちゃわん)
jp	rice-bowl	茶碗	899	~(ちゃわん)
jp	rice-bowl	茶わん	899	~(ちゃわん)
jp	teacup	茶碗	898	~(ちゃわん)
jp	teacup	茶わん	898	~(ちゃわん)
jp	kernel	中核	899	~(ちゅうかく)
jp	kernel	仲核	899	~(ちゅうかく)
jp	nucleus	中核	898	~(ちゅうかく)
jp	nucleus	仲核	898	~(ちゅうかく)
jp	centre	中核	897	~(ちゅうかく)
jp	centre	仲核	897	~(ちゅうかく)
jp	arbitration	仲裁々判	899	~(ちゅうさいさいばん)
jp	arbitration	仲裁裁判	899	~(ちゅうさいさいばん)
jp	eighth	中秋	898	~(ちゅうしゅう,ちゅうじゅう,なかあき)
jp	eighth	仲秋	898	~(ちゅうしゅう,ちゅうじゅう,なかあき)
jp	month	中秋	898	~(ちゅうしゅう,ちゅうじゅう,なかあき)
jp	month	仲秋	898	~(ちゅうしゅう,ちゅうじゅう,なかあき)
jp	lunar	中秋	898	~(ちゅうしゅう,ちゅうじゅう,なかあき)
jp	lunar	仲秋	898	~(ちゅうしゅう,ちゅうじゅう,なかあき)
jp	calendar	中秋	898	~(ちゅうしゅう,ちゅうじゅう,なかあき)
jp	calendar	仲秋	898	~(ちゅうしゅう,ちゅうじゅう,なかあき)
jp	hanging	宙吊り	899	~(ちゅうづり)
jp	hanging	宙づり	899	~(ちゅうづり)
jp	hanging	宙釣り	899	~(ちゅうづり)
jp	midair	宙吊り	899	~(ちゅうづり)
jp	midair	宙づり	899	~(ちゅうづり)
jp	midair	宙釣り	899	~(ちゅうづり)
jp	hanging-in-midair	宙吊り	899	~(ちゅうづり)
jp	hanging-in-midair	宙づり	899	~(ちゅうづり)
jp	hanging-in-midair	宙釣り	899	~(ちゅうづり)
jp	stunt	宙吊り	898	~(ちゅうづり)
jp	stunt	宙づり	898	~(ちゅうづり)
jp	stunt	宙釣り	898	~(ちゅうづり)
jp	midair-stunt	宙吊り	898	~(ちゅうづり)
jp	midair-stunt	宙づり	898	~(ちゅうづり)
jp	midair-stunt	宙釣り	898	~(ちゅうづり)
jp	second	中編	899	~(ちゅうへん)
jp	second	中篇	899	~(ちゅうへん)
jp	part	中編	899	~(ちゅうへん)
jp	part	中篇	899	~(ちゅうへん)
jp	second-part	中編	899	~(ちゅうへん)
jp	second-part	中篇	899	~(ちゅうへん)
jp	middle	中編	898	~(ちゅうへん)
jp	middle	中篇	898	~(ちゅうへん)
jp	middle-part	中編	898	~(ちゅうへん)
jp	middle-part	中篇	898	~(ちゅうへん)
jp	novella	中編	897	~(ちゅうへん)
jp	novella	中篇	897	~(ちゅうへん)
jp	mediator	中保者	899	~(ちゅうほしゃ)
jp	mediator	仲保者	899	~(ちゅうほしゃ)
jp	dense	稠密	899	~(ちゅうみつ,ちょうみつ)
jp	dense	綢密	899	~(ちゅうみつ,ちょうみつ)
jp	crowded	稠密	898	~(ちゅうみつ,ちょうみつ)
jp	crowded	綢密	898	~(ちゅうみつ,ちょうみつ)
jp	condolence	弔意	899	~(ちょうい)
jp	mourning	弔意	898	~(ちょうい)
jp	sign	兆候	899	~(ちょうこう)
jp	sign	徴候	899	~(ちょうこう)
jp	sign	微候	899	~(ちょうこう)
jp	omen	兆候	898	~(ちょうこう)
jp	omen	徴候	898	~(ちょうこう)
jp	omen	微候	898	~(ちょうこう)
jp	person	調子者	899	~(ちょうしもの)
jp	person	調子もの	899	~(ちょうしもの)
jp	who	調子者	899	~(ちょうしもの)
jp	who	調子もの	899	~(ちょうしもの)
jp	gets	調子者	899	~(ちょうしもの)
jp	gets	調子もの	899	~(ちょうしもの)
jp	easily	調子者	899	~(ちょうしもの)
jp	easily	調子もの	899	~(ちょうしもの)
jp	elated	調子者	899	~(ちょうしもの)
jp	elated	調子もの	899	~(ちょうしもの)
jp	carried	調子者	898	~(ちょうしもの)
jp	carried	調子もの	898	~(ちょうしもの)
jp	away	調子者	898	~(ちょうしもの)
jp	away	調子もの	898	~(ちょうしもの)
jp	butterfly	蝶々	899	~(ちょうちょう,ちょうちょ,チョウチョウ)
jp	butterfly	蝶蝶	899	~(ちょうちょう,ちょうちょ,チョウチョウ)
jp	hitting	丁々	899	~(ちょうちょう)
jp	hitting	丁丁	899	~(ちょうちょう)
jp	hitting	打々	899	~(ちょうちょう)
jp	hitting	打打	899	~(ちょうちょう)
jp	repeatedly	丁々	899	~(ちょうちょう)
jp	repeatedly	丁丁	899	~(ちょうちょう)
jp	repeatedly	打々	899	~(ちょうちょう)
jp	repeatedly	打打	899	~(ちょうちょう)
jp	hitting-repeatedly	丁々	899	~(ちょうちょう)
jp	hitting-repeatedly	丁丁	899	~(ちょうちょう)
jp	hitting-repeatedly	打々	899	~(ちょうちょう)
jp	hitting-repeatedly	打打	899	~(ちょうちょう)
jp	clashing	丁々	898	~(ちょうちょう)
jp	clashing	丁丁	898	~(ちょうちょう)
jp	clashing	打々	898	~(ちょうちょう)
jp	clashing	打打	898	~(ちょうちょう)
jp	clicking	丁々	897	~(ちょうちょう)
jp	clicking	丁丁	897	~(ちょうちょう)
jp	clicking	打々	897	~(ちょうちょう)
jp	clicking	打打	897	~(ちょうちょう)
jp	ultra	超々大規模集積回路	899	~(ちょうちょうだいきぼしゅうせきかいろ)
jp	ultra	超超大規模集積回路	899	~(ちょうちょうだいきぼしゅうせきかいろ)
jp	large-scale	超々大規模集積回路	899	~(ちょうちょうだいきぼしゅうせきかいろ)
jp	large-scale	超超大規模集積回路	899	~(ちょうちょうだいきぼしゅうせきかいろ)
jp	integration	超々大規模集積回路	899	~(ちょうちょうだいきぼしゅうせきかいろ)
jp	integration	超超大規模集積回路	899	~(ちょうちょうだいきぼしゅうせきかいろ)
jp	ultra-large-scale-integration	超々大規模集積回路	899	~(ちょうちょうだいきぼしゅうせきかいろ)
jp	ultra-large-scale-integration	超超大規模集積回路	899	~(ちょうちょうだいきぼしゅうせきかいろ)
jp	imperial	勅使	899	~(ちょくし)
jp	envoy	勅使	899	~(ちょくし)
jp	imperial-envoy	勅使	899	~(ちょくし)
jp	plain	直截簡明	899	~(ちょくせつかんめい,ちょくさいかんめい)
jp	simple	直截簡明	899	~(ちょくせつかんめい,ちょくさいかんめい)
jp	plain-and-simple	直截簡明	899	~(ちょくせつかんめい,ちょくさいかんめい)
jp	direct	直接法	899	~(ちょくせつほう)
jp	method	直接法	899	~(ちょくせつほう)
jp	direct-method	直接法	899	~(ちょくせつほう)
jp	indicative	直接法	897	~(ちょくせつほう)
jp	mood	直接法	897	~(ちょくせつほう)
jp	indicative-mood	直接法	897	~(ちょくせつほう)
jp	savings	貯蓄	899	~(ちょちく)
jp	savings	儲蓄	899	~(ちょちく)
jp	intuitive	直感的	899	~(ちょっかんてき)
jp	intuitive	直観的	899	~(ちょっかんてき)
jp	diameter	直径	899	~(ちょっけい)
jp	to-be-used-up	費える	899	~(ついえる)
jp	wasted	費える	898	~(ついえる)
jp	to-be-wasted	費える	898	~(ついえる)
jp	partitioning	衝立	899	~(ついたて)
jp	partitioning	衝立て	899	~(ついたて)
jp	screen	衝立	899	~(ついたて)
jp	screen	衝立て	899	~(ついたて)
jp	partitioning-screen	衝立	899	~(ついたて)
jp	partitioning-screen	衝立て	899	~(ついたて)
jp	throwaway	使い捨て	899	~(つかいすて,つかいずて)
jp	throwaway	遣い捨て	899	~(つかいすて,つかいずて)
jp	throwaway	使い捨	899	~(つかいすて,つかいずて)
jp	single-use	使い捨て	898	~(つかいすて,つかいずて)
jp	single-use	遣い捨て	898	~(つかいすて,つかいずて)
jp	single-use	使い捨	898	~(つかいすて,つかいずて)
jp	use	使いどころ	899	~(つかいどころ)
jp	use	使い所	899	~(つかいどころ)
jp	use	使い処	899	~(つかいどころ)
jp	easy	使いやすい	899	~(つかいやすい)
jp	easy	使い易い	899	~(つかいやすい)
jp	use	使いやすい	899	~(つかいやすい)
jp	use	使い易い	899	~(つかいやすい)
jp	easy-to-use	使いやすい	899	~(つかいやすい)
jp	easy-to-use	使い易い	899	~(つかいやすい)
jp	catch	捕まえる	899	~(つかまえる)
jp	catch	掴まえる	899	~(つかまえる)
jp	catch	捉まえる	899	~(つかまえる)
jp	to-catch	捕まえる	899	~(つかまえる)
jp	to-catch	掴まえる	899	~(つかまえる)
jp	to-catch	捉まえる	899	~(つかまえる)
jp	arrest	捕まえる	898	~(つかまえる)
jp	arrest	掴まえる	898	~(つかまえる)
jp	arrest	捉まえる	898	~(つかまえる)
jp	to-arrest	捕まえる	898	~(つかまえる)
jp	to-arrest	掴まえる	898	~(つかまえる)
jp	to-arrest	捉まえる	898	~(つかまえる)
jp	restrain	捕まえる	897	~(つかまえる)
jp	restrain	掴まえる	897	~(つかまえる)
jp	restrain	捉まえる	897	~(つかまえる)
jp	to-restrain	捕まえる	897	~(つかまえる)
jp	to-restrain	掴まえる	897	~(つかまえる)
jp	to-restrain	捉まえる	897	~(つかまえる)
jp	grab	捕まえる	896	~(つかまえる)
jp	grab	掴まえる	896	~(つかまえる)
jp	grab	捉まえる	896	~(つかまえる)
jp	to-grab	捕まえる	896	~(つかまえる)
jp	to-grab	掴まえる	896	~(つかまえる)
jp	to-grab	捉まえる	896	~(つかまえる)
jp	grasp	捕まえる	895	~(つかまえる)
jp	grasp	掴まえる	895	~(つかまえる)
jp	grasp	捉まえる	895	~(つかまえる)
jp	to-grasp	捕まえる	895	~(つかまえる)
jp	to-grasp	掴まえる	895	~(つかまえる)
jp	to-grasp	捉まえる	895	~(つかまえる)
jp	hold	捕まえる	894	~(つかまえる)
jp	hold	掴まえる	894	~(つかまえる)
jp	hold	捉まえる	894	~(つかまえる)
jp	to-hold-on-to	捕まえる	894	~(つかまえる)
jp	to-hold-on-to	掴まえる	894	~(つかまえる)
jp	to-hold-on-to	捉まえる	894	~(つかまえる)
jp	to-catch-hold-of	捕まえる	893	~(つかまえる)
jp	to-catch-hold-of	掴まえる	893	~(つかまえる)
jp	to-catch-hold-of	捉まえる	893	~(つかまえる)
jp	hail	捕まえる	892	~(つかまえる)
jp	hail	掴まえる	892	~(つかまえる)
jp	hail	捉まえる	892	~(つかまえる)
jp	to-hail	捕まえる	892	~(つかまえる)
jp	to-hail	掴まえる	892	~(つかまえる)
jp	to-hail	捉まえる	892	~(つかまえる)
jp	detain	捕まえる	891	~(つかまえる)
jp	detain	掴まえる	891	~(つかまえる)
jp	detain	捉まえる	891	~(つかまえる)
jp	to-detain	捕まえる	891	~(つかまえる)
jp	to-detain	掴まえる	891	~(つかまえる)
jp	to-detain	捉まえる	891	~(つかまえる)
jp	towards	捕まえる	890	~(つかまえる)
jp	towards	掴まえる	890	~(つかまえる)
jp	towards	捉まえる	890	~(つかまえる)
jp	face	捕まえる	889	~(つかまえる)
jp	face	掴まえる	889	~(つかまえる)
jp	face	捉まえる	889	~(つかまえる)
jp	in-face	捕まえる	889	~(つかまえる)
jp	in-face	掴まえる	889	~(つかまえる)
jp	in-face	捉まえる	889	~(つかまえる)
jp	associate	付き合う	899	~(つきあう)
jp	associate	つき合う	899	~(つきあう)
jp	associate	付きあう	899	~(つきあう)
jp	associate	付合う	899	~(つきあう)
jp	to-associate-with	付き合う	899	~(つきあう)
jp	to-associate-with	つき合う	899	~(つきあう)
jp	to-associate-with	付きあう	899	~(つきあう)
jp	to-associate-with	付合う	899	~(つきあう)
jp	out	付き合う	898	~(つきあう)
jp	out	つき合う	898	~(つきあう)
jp	out	付きあう	898	~(つきあう)
jp	out	付合う	898	~(つきあう)
jp	to-go-out-with	付き合う	898	~(つきあう)
jp	to-go-out-with	つき合う	898	~(つきあう)
jp	to-go-out-with	付きあう	898	~(つきあう)
jp	to-go-out-with	付合う	898	~(つきあう)
jp	get	付き合う	897	~(つきあう)
jp	get	つき合う	897	~(つきあう)
jp	get	付きあう	897	~(つきあう)
jp	get	付合う	897	~(つきあう)
jp	to-get-on-with	付き合う	897	~(つきあう)
jp	to-get-on-with	つき合う	897	~(つきあう)
jp	to-get-on-with	付きあう	897	~(つきあう)
jp	to-get-on-with	付合う	897	~(つきあう)
jp	along	付き合う	896	~(つきあう)
jp	along	つき合う	896	~(つきあう)
jp	along	付きあう	896	~(つきあう)
jp	along	付合う	896	~(つきあう)
jp	to-go-along-with	付き合う	896	~(つきあう)
jp	to-go-along-with	つき合う	896	~(つきあう)
jp	to-go-along-with	付きあう	896	~(つきあう)
jp	to-go-along-with	付合う	896	~(つきあう)
jp	accompany	付き合う	895	~(つきあう)
jp	accompany	つき合う	895	~(つきあう)
jp	accompany	付きあう	895	~(つきあう)
jp	accompany	付合う	895	~(つきあう)
jp	to-accompany-someone	付き合う	895	~(つきあう)
jp	to-accompany-someone	つき合う	895	~(つきあう)
jp	to-accompany-someone	付きあう	895	~(つきあう)
jp	to-accompany-someone	付合う	895	~(つきあう)
jp	moonlight	月明かり	899	~(つきあかり)
jp	moonlight	月あかり	899	~(つきあかり)
jp	moonlight	月明り	899	~(つきあかり)
jp	moonlight	月灯かり	899	~(つきあかり)
jp	follow	付き従う	899	~(つきしたがう)
jp	follow	付き随う	899	~(つきしたがう)
jp	follow	つき従う	899	~(つきしたがう)
jp	follow	付従う	899	~(つきしたがう)
